"district","county","subcounty","parish","year","school_name","ownership","gender","grade","value","location_code","facility_id","source_file"
"Masindi","Buruli","Miirya","Kiguulya","2023","Kijogoro Primary School","Government","Male","Division 1","0.0","D02S03P04","kijogoro-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Miirya","Kiguulya","2023","Kijogoro Primary School","Government","Female","Division 1","0.0","D02S03P04","kijogoro-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Miirya","Kiguulya","2023","Kijogoro Primary School","Government","Male","Division 2","14.0","D02S03P04","kijogoro-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Miirya","Kiguulya","2023","Kijogoro Primary School","Government","Female","Division 2","9.0","D02S03P04","kijogoro-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Miirya","Kiguulya","2023","Kijogoro Primary School","Government","Male","Division 3","7.0","D02S03P04","kijogoro-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Miirya","Kiguulya","2023","Kijogoro Primary School","Government","Female","Division 3","14.0","D02S03P04","kijogoro-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Miirya","Kiguulya","2023","Kijogoro Primary School","Government","Male","Division 4","4.0","D02S03P04","kijogoro-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Miirya","Kiguulya","2023","Kijogoro Primary School","Government","Female","Division 4","7.0","D02S03P04","kijogoro-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Miirya","Kiguulya","2023","Kijogoro Primary School","Government","Male","Division U","2.0","D02S03P04","kijogoro-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Miirya","Kiguulya","2023","Kijogoro Primary School","Government","Female","Division U","2.0","D02S03P04","kijogoro-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Miirya","Kiguulya","2023","Kijogoro Primary School","Government","Male","Division X","0.0","D02S03P04","kijogoro-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Miirya","Kiguulya","2023","Kijogoro Primary School","Government","Female","Division X","0.0","D02S03P04","kijogoro-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2023","Miramura Primary School","Government","Male","Division 1","0.0","D02S13P03","miramura-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2023","Miramura Primary School","Government","Female","Division 1","0.0","D02S13P03","miramura-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2023","Miramura Primary School","Government","Male","Division 2","13.0","D02S13P03","miramura-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2023","Miramura Primary School","Government","Female","Division 2","7.0","D02S13P03","miramura-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2023","Miramura Primary School","Government","Male","Division 3","11.0","D02S13P03","miramura-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2023","Miramura Primary School","Government","Female","Division 3","9.0","D02S13P03","miramura-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2023","Miramura Primary School","Government","Male","Division 4","3.0","D02S13P03","miramura-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2023","Miramura Primary School","Government","Female","Division 4","4.0","D02S13P03","miramura-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2023","Miramura Primary School","Government","Male","Division U","2.0","D02S13P03","miramura-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2023","Miramura Primary School","Government","Female","Division U","3.0","D02S13P03","miramura-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2023","Miramura Primary School","Government","Male","Division X","0.0","D02S13P03","miramura-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bwijanga","Kitamba","2023","Miramura Primary School","Government","Female","Division X","1.0","D02S13P03","miramura-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2023","Kilanyi Primary School","Government","Male","Division 1","3.0","D02S07P03","kilanyi-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2023","Kilanyi Primary School","Government","Female","Division 1","0.0","D02S07P03","kilanyi-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2023","Kilanyi Primary School","Government","Male","Division 2","8.0","D02S07P03","kilanyi-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2023","Kilanyi Primary School","Government","Female","Division 2","20.0","D02S07P03","kilanyi-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2023","Kilanyi Primary School","Government","Male","Division 3","11.0","D02S07P03","kilanyi-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2023","Kilanyi Primary School","Government","Female","Division 3","13.0","D02S07P03","kilanyi-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2023","Kilanyi Primary School","Government","Male","Division 4","4.0","D02S07P03","kilanyi-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2023","Kilanyi Primary School","Government","Female","Division 4","1.0","D02S07P03","kilanyi-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2023","Kilanyi Primary School","Government","Male","Division U","7.0","D02S07P03","kilanyi-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2023","Kilanyi Primary School","Government","Female","Division U","7.0","D02S07P03","kilanyi-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2023","Kilanyi Primary School","Government","Male","Division X","0.0","D02S07P03","kilanyi-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Labongo","Kihonda","2023","Kilanyi Primary School","Government","Female","Division X","0.0","D02S07P03","kilanyi-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bikonzi","Bikonzi","2023","Ikoba Boys Primary School","Government","Male","Division 1","0.0","D02S12P01","ikoba-boys-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bikonzi","Bikonzi","2023","Ikoba Boys Primary School","Government","Female","Division 1","0.0","D02S12P01","ikoba-boys-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bikonzi","Bikonzi","2023","Ikoba Boys Primary School","Government","Male","Division 2","12.0","D02S12P01","ikoba-boys-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bikonzi","Bikonzi","2023","Ikoba Boys Primary School","Government","Female","Division 2","0.0","D02S12P01","ikoba-boys-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bikonzi","Bikonzi","2023","Ikoba Boys Primary School","Government","Male","Division 3","8.0","D02S12P01","ikoba-boys-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bikonzi","Bikonzi","2023","Ikoba Boys Primary School","Government","Female","Division 3","0.0","D02S12P01","ikoba-boys-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bikonzi","Bikonzi","2023","Ikoba Boys Primary School","Government","Male","Division 4","4.0","D02S12P01","ikoba-boys-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bikonzi","Bikonzi","2023","Ikoba Boys Primary School","Government","Female","Division 4","0.0","D02S12P01","ikoba-boys-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bikonzi","Bikonzi","2023","Ikoba Boys Primary School","Government","Male","Division U","3.0","D02S12P01","ikoba-boys-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bikonzi","Bikonzi","2023","Ikoba Boys Primary School","Government","Female","Division U","0.0","D02S12P01","ikoba-boys-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bikonzi","Bikonzi","2023","Ikoba Boys Primary School","Government","Male","Division X","1.0","D02S12P01","ikoba-boys-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bikonzi","Bikonzi","2023","Ikoba Boys Primary School","Government","Female","Division X","0.0","D02S12P01","ikoba-boys-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","","2023","Myeba Primary School","Private","Male","Division 1","0.0","D02S10","myeba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","","2023","Myeba Primary School","Private","Female","Division 1","0.0","D02S10","myeba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","","2023","Myeba Primary School","Private","Male","Division 2","1.0","D02S10","myeba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","","2023","Myeba Primary School","Private","Female","Division 2","1.0","D02S10","myeba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","","2023","Myeba Primary School","Private","Male","Division 3","0.0","D02S10","myeba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","","2023","Myeba Primary School","Private","Female","Division 3","1.0","D02S10","myeba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","","2023","Myeba Primary School","Private","Male","Division 4","0.0","D02S10","myeba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","","2023","Myeba Primary School","Private","Female","Division 4","0.0","D02S10","myeba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","","2023","Myeba Primary School","Private","Male","Division U","0.0","D02S10","myeba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","","2023","Myeba Primary School","Private","Female","Division U","1.0","D02S10","myeba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","","2023","Myeba Primary School","Private","Male","Division X","0.0","D02S10","myeba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Buruli","Kimengo","","2023","Myeba Primary School","Private","Female","Division X","0.0","D02S10","myeba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bulima Town Council","Marongo Ward","2023","Marongo Primary School","Government","Male","Division 1","1.0","D02S17P03","marongo-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bulima Town Council","Marongo Ward","2023","Marongo Primary School","Government","Female","Division 1","0.0","D02S17P03","marongo-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bulima Town Council","Marongo Ward","2023","Marongo Primary School","Government","Male","Division 2","9.0","D02S17P03","marongo-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bulima Town Council","Marongo Ward","2023","Marongo Primary School","Government","Female","Division 2","3.0","D02S17P03","marongo-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bulima Town Council","Marongo Ward","2023","Marongo Primary School","Government","Male","Division 3","6.0","D02S17P03","marongo-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bulima Town Council","Marongo Ward","2023","Marongo Primary School","Government","Female","Division 3","13.0","D02S17P03","marongo-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bulima Town Council","Marongo Ward","2023","Marongo Primary School","Government","Male","Division 4","2.0","D02S17P03","marongo-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bulima Town Council","Marongo Ward","2023","Marongo Primary School","Government","Female","Division 4","4.0","D02S17P03","marongo-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bulima Town Council","Marongo Ward","2023","Marongo Primary School","Government","Male","Division U","1.0","D02S17P03","marongo-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bulima Town Council","Marongo Ward","2023","Marongo Primary School","Government","Female","Division U","3.0","D02S17P03","marongo-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bulima Town Council","Marongo Ward","2023","Marongo Primary School","Government","Male","Division X","0.0","D02S17P03","marongo-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Bulima Town Council","Marongo Ward","2023","Marongo Primary School","Government","Female","Division X","0.0","D02S17P03","marongo-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Nyantonzi","Nyantonzi","2023","Siiba Primary School","Government","Male","Division 1","0.0","D02S16P01","siiba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Nyantonzi","Nyantonzi","2023","Siiba Primary School","Government","Female","Division 1","0.0","D02S16P01","siiba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Nyantonzi","Nyantonzi","2023","Siiba Primary School","Government","Male","Division 2","5.0","D02S16P01","siiba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Nyantonzi","Nyantonzi","2023","Siiba Primary School","Government","Female","Division 2","3.0","D02S16P01","siiba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Nyantonzi","Nyantonzi","2023","Siiba Primary School","Government","Male","Division 3","3.0","D02S16P01","siiba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Nyantonzi","Nyantonzi","2023","Siiba Primary School","Government","Female","Division 3","2.0","D02S16P01","siiba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Nyantonzi","Nyantonzi","2023","Siiba Primary School","Government","Male","Division 4","1.0","D02S16P01","siiba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Nyantonzi","Nyantonzi","2023","Siiba Primary School","Government","Female","Division 4","1.0","D02S16P01","siiba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Nyantonzi","Nyantonzi","2023","Siiba Primary School","Government","Male","Division U","0.0","D02S16P01","siiba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Nyantonzi","Nyantonzi","2023","Siiba Primary School","Government","Female","Division U","2.0","D02S16P01","siiba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Nyantonzi","Nyantonzi","2023","Siiba Primary School","Government","Male","Division X","1.0","D02S16P01","siiba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
"Masindi","Bujenje","Nyantonzi","Nyantonzi","2023","Siiba Primary School","Government","Female","Division X","0.0","D02S16P01","siiba-primary-school_masindi","masindi_ple_analysis_cleaned.csv"
